epoch,step,train/cardinality_error,train/cardinality_error_0,train/cardinality_error_1,train/cardinality_error_enc,train/class_error,train/loss,train/loss_bbox,train/loss_bbox_aux,train/loss_ce,train/loss_ce_aux,train/loss_giou,train/loss_giou_aux,train/lr,train/lr_max,train/lr_min,val/AP/glass insulator,val/AP/glass insulator big shackle,val/AP/glass insulator small shackle,val/AP/glass insulator tower shackle,val/AP/lightning rod shackle,val/AP/lightning rod suspension,val/AP/polymer insulator,val/AP/polymer insulator lower shackle,val/AP/polymer insulator tower shackle,val/AP/polymer insulator upper shackle,val/AP/spacer,val/AP/spiral damper,val/AP/stockbridge damper,val/AP/tower id plate,val/AP/vari-grip,val/AP/yoke,val/AP/yoke suspension,val/F1,val/ema_AP/glass insulator,val/ema_AP/glass insulator big shackle,val/ema_AP/glass insulator small shackle,val/ema_AP/glass insulator tower shackle,val/ema_AP/lightning rod shackle,val/ema_AP/lightning rod suspension,val/ema_AP/polymer insulator,val/ema_AP/polymer insulator lower shackle,val/ema_AP/polymer insulator tower shackle,val/ema_AP/polymer insulator upper shackle,val/ema_AP/spacer,val/ema_AP/spiral damper,val/ema_AP/stockbridge damper,val/ema_AP/tower id plate,val/ema_AP/vari-grip,val/ema_AP/yoke,val/ema_AP/yoke suspension,val/ema_mAP_50,val/ema_mAP_50_95,val/ema_mAP_75,val/ema_mAR,val/mAP_50,val/mAP_50_95,val/mAP_75,val/mAR,val/precision,val/recall
39,9879,33.9309196472168,34.08464050292969,33.940284729003906,33.920291900634766,0.004571335390210152,1.8680870532989502,0.011401554569602013,0.048111509531736374,0.2227376103401184,0.8114541172981262,0.05859147384762764,0.2095739096403122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,9899,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,9949,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,9999,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,10049,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,10099,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,10126,,,,,,,,,,,,,,,,0.9260239601135254,0.3612390160560608,0.3384072184562683,0.427263468503952,0.5520613789558411,0.9225484132766724,0.9668610095977783,0.6264937520027161,0.5151185989379883,0.8653967976570129,0.40897881984710693,0.9622024297714233,0.852124035358429,0.9960058331489563,0.9545005559921265,0.8866783380508423,0.851498007774353,0.8782562613487244,0.9249221682548523,0.36817774176597595,0.3351004719734192,0.43013399839401245,0.5355514883995056,0.9227806329727173,0.9677269458770752,0.6227751970291138,0.51706862449646,0.8642199635505676,0.4168910086154938,0.9617427587509155,0.8503052592277527,0.9961071014404297,0.9554030299186707,0.8840765357017517,0.851150393486023,0.8893938064575195,0.7296549081802368,0.7580333948135376,0.8536095023155212,0.8893938064575195,0.7296549081802368,0.7580333948135376,0.8536095023155212,0.9032208919525146,0.8615857362747192
40,10126,33.92560577392578,34.006324768066406,33.95280838012695,33.960906982421875,0.0017627299530431628,1.867314338684082,0.011584964580833912,0.048764899373054504,0.22315935790538788,0.8094534873962402,0.05834117904305458,0.20813480019569397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,10149,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,10199,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,10249,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,10299,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,10349,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,10373,,,,,,,,,,,,,,,,0.9261292219161987,0.3751330077648163,0.3380388617515564,0.4232929050922394,0.5290359258651733,0.9260004758834839,0.9668881893157959,0.6182305216789246,0.5134900808334351,0.864814043045044,0.43015986680984497,0.9616034030914307,0.8508089184761047,0.996264636516571,0.9545879364013672,0.8832796812057495,0.8510655760765076,0.8756486177444458,0.9273362159729004,0.3820882737636566,0.340977281332016,0.4164518117904663,0.5225203037261963,0.9292203783988953,0.9660494923591614,0.6136858463287354,0.5099115967750549,0.8654080629348755,0.44342872500419617,0.961463987827301,0.8513125777244568,0.9964221715927124,0.953772783279419,0.8824828267097473,0.8509807586669922,0.8886932134628296,0.7302066683769226,0.7575976848602295,0.851076602935791,0.8886932134628296,0.7302066683769226,0.7575976848602295,0.851076602935791,0.9199032783508301,0.8497233390808105
41,10373,33.94483947753906,34.02644348144531,33.97520065307617,33.96976089477539,0.0054608858190476894,1.829569697380066,0.011244584806263447,0.04801778867840767,0.2174244225025177,0.7919776439666748,0.0571981817483902,0.20472979545593262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,10399,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,10449,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,10499,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,10549,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,10599,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,10620,,,,,,,,,,,,,,,,0.9242615699768066,0.364380419254303,0.3416212499141693,0.4195809066295624,0.5100312829017639,0.9265799522399902,0.9659060835838318,0.6160383224487305,0.5090187788009644,0.8647708892822266,0.4393831491470337,0.9615894556045532,0.8487970232963562,0.9963996410369873,0.9514896869659424,0.8819979429244995,0.8511770367622375,0.8788117170333862,0.9211869835853577,0.34667259454727173,0.34226521849632263,0.42271000146865845,0.49754226207733154,0.92393958568573,0.9657626748085022,0.6183907389640808,0.5081259608268738,0.8641336560249329,0.4353376030921936,0.9617149829864502,0.8462814688682556,0.9963771104812622,0.9492066502571106,0.8815131187438965,0.8513733148574829,0.8855842351913452,0.7254431843757629,0.7514451742172241,0.8463863730430603,0.8855842351913452,0.7254431843757629,0.7514451742172241,0.8463863730430603,0.9080708622932434,0.8624481558799744
42,10620,33.94041061401367,34.03276824951172,33.947242736816406,33.823760986328125,0.0030667076352983713,1.8260093927383423,0.011133117601275444,0.047254528850317,0.2168111652135849,0.7941656708717346,0.056870438158512115,0.2046768069267273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,10649,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,10699,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,10749,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,10799,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,10849,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,10867,,,,,,,,,,,,,,,,0.9224145412445068,0.3521125316619873,0.3371284008026123,0.42028528451919556,0.4925522208213806,0.9204434156417847,0.9661149978637695,0.6185005903244019,0.48368579149246216,0.8647567629814148,0.43189194798469543,0.9615905284881592,0.8472426533699036,0.9951146841049194,0.9505652189254761,0.8795057535171509,0.8512680530548096,0.869846522808075,0.923642098903656,0.35755249857902527,0.331991583108902,0.41786059737205505,0.4875621795654297,0.9169472455978394,0.9664673805236816,0.6186105012893677,0.45924559235572815,0.8653798699378967,0.42844629287719727,0.9614660739898682,0.8482038378715515,0.9938521981239319,0.9519238471984863,0.8774983882904053,0.851162850856781,0.8845516443252563,0.7210478186607361,0.7442135214805603,0.8436737656593323,0.8845516443252563,0.7210478186607361,0.7442135214805603,0.8436737656593323,0.8978046774864197,0.8581662178039551
43,10867,33.92143249511719,34.045799255371094,33.94559860229492,33.889930725097656,0.003930435515940189,1.8383506536483765,0.01132176537066698,0.048480186611413956,0.2175699770450592,0.7942599654197693,0.057117145508527756,0.2066384255886078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,10899,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,10949,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,10999,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,11049,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,11099,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,11114,,,,,,,,,,,,,,,,0.9229400157928467,0.3522133231163025,0.3397442102432251,0.41325539350509644,0.49366772174835205,0.9163802266120911,0.9670632481575012,0.6180378198623657,0.4692012667655945,0.8662155866622925,0.43141618371009827,0.9626632928848267,0.8476468324661255,0.994837760925293,0.9523270130157471,0.8793700337409973,0.8508163690567017,0.8740187883377075,0.9222379922866821,0.3468741476535797,0.34749680757522583,0.40865015983581543,0.499773234128952,0.9158132076263428,0.9676591157913208,0.6174651980400085,0.4791569113731384,0.8670513033866882,0.43438607454299927,0.9638605117797852,0.8470898866653442,0.9958232641220093,0.9527301788330078,0.8812416791915894,0.8504699468612671,0.8832288384437561,0.7233988046646118,0.7425829172134399,0.841644823551178,0.8832288384437561,0.7233988046646118,0.7425829172134399,0.841644823551178,0.928240954875946,0.8455101847648621
44,11114,33.95774459838867,34.04111862182617,33.972164154052734,33.963687896728516,0.009628635831177235,1.8149874210357666,0.011167828924953938,0.04771995544433594,0.21605649590492249,0.7849656939506531,0.056388240307569504,0.20337535440921783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,11149,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,11199,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,11249,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,11299,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,11349,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,11361,,,,,,,,,,,,,,,,0.9224319458007812,0.3342263698577881,0.35211414098739624,0.41105300188064575,0.5235943794250488,0.919070839881897,0.9676203727722168,0.614815890789032,0.496524840593338,0.8637435436248779,0.44837069511413574,0.9621500372886658,0.8455326557159424,0.9979116320610046,0.9542738199234009,0.8863075971603394,0.8497222065925598,0.8778102397918701,0.9226258397102356,0.32157859206199646,0.35673144459724426,0.4134558439254761,0.5474154949188232,0.9223284721374512,0.9675816893577576,0.6121665835380554,0.5138927698135376,0.8604357838630676,0.46235528588294983,0.9604395627975464,0.8439754247665405,1.0,0.9558175206184387,0.8913735151290894,0.8489744663238525,0.8898571729660034,0.7294793128967285,0.7502967715263367,0.8434215784072876,0.8898571729660034,0.7294793128967285,0.7502967715263367,0.8434215784072876,0.9067124724388123,0.8624204993247986
45,11361,33.925987243652344,34.037071228027344,33.95344161987305,33.96331024169922,-6.177647549066023e-08,1.7774078845977783,0.010891205631196499,0.04592103883624077,0.212405726313591,0.7720888257026672,0.05548035725951195,0.1989458203315735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,11399,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,11449,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,11499,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,11549,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,11599,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,11608,,,,,,,,,,,,,,,,0.9193445444107056,0.334369957447052,0.35172590613365173,0.41912057995796204,0.5600351691246033,0.9237946271896362,0.9670248031616211,0.6108033657073975,0.5007756948471069,0.8644488453865051,0.4513847827911377,0.9613455533981323,0.8454119563102722,0.9980310201644897,0.9566655158996582,0.8878145813941956,0.849485456943512,0.877981424331665,0.9160632491111755,0.34716129302978516,0.3467203676700592,0.424785315990448,0.5726548433303833,0.9252607822418213,0.9664679765701294,0.6094400882720947,0.48765861988067627,0.8684619069099426,0.44041427969932556,0.9622515439987183,0.8468484878540039,0.9960620999336243,0.9575135111808777,0.8842556476593018,0.8499964475631714,0.8930339217185974,0.729530394077301,0.7455576658248901,0.8453425765037537,0.8930339217185974,0.729530394077301,0.7455576658248901,0.8453425765037537,0.9034176468849182,0.8648523092269897
46,11608,33.95508575439453,34.07540512084961,33.966346740722656,33.96925735473633,0.005470430478453636,1.7672431468963623,0.010798501782119274,0.045278485864400864,0.21271081268787384,0.7688442468643188,0.055349212139844894,0.19730237126350403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,11649,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,11699,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,11749,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,11799,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,11849,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,11855,,,,,,,,,,,,,,,,0.9206069707870483,0.35259515047073364,0.3490351438522339,0.41900813579559326,0.552512526512146,0.9274611473083496,0.966579794883728,0.6171114444732666,0.5057097673416138,0.8678537607192993,0.446189284324646,0.9618464708328247,0.8462151885032654,0.9961408376693726,0.9555743932723999,0.8804327845573425,0.8496649861335754,0.8726569414138794,0.9251506924629211,0.35802900791168213,0.35134992003440857,0.4132309854030609,0.5323701500892639,0.9296615719795227,0.9666916728019714,0.6247828006744385,0.5237608551979065,0.867245614528656,0.4519643187522888,0.9614413976669312,0.8455818891525269,0.9962196350097656,0.9536352753639221,0.8766099214553833,0.8493335247039795,0.8880855441093445,0.73100346326828,0.751259446144104,0.8447831273078918,0.8880855441093445,0.73100346326828,0.751259446144104,0.8447831273078918,0.9299977421760559,0.844556450843811
47,11855,33.962425231933594,34.070343017578125,33.96065139770508,33.9795036315918,0.004130993038415909,1.7636334896087646,0.010743696242570877,0.04568945989012718,0.20955276489257812,0.7679091095924377,0.05476127937436104,0.1972416192293167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,11899,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,11949,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,11999,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,12049,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,12099,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,12102,,,,,,,,,,,,,,,,0.9238426685333252,0.3703222870826721,0.3305181562900543,0.433516263961792,0.544096827507019,0.9325128793716431,0.967073917388916,0.6234352588653564,0.5052476525306702,0.8647263050079346,0.44144728779792786,0.9612458348274231,0.844151496887207,0.996264636516571,0.9579471349716187,0.8787409067153931,0.8499624729156494,0.8717697858810425,0.9225346446037292,0.3826155960559845,0.3096863925457001,0.4538015127182007,0.5558234453201294,0.9353641867637634,0.9674562215805054,0.6220877766609192,0.48673442006111145,0.8622069954872131,0.4309302568435669,0.961050271987915,0.8427211046218872,0.9963096380233765,0.9622589945793152,0.8808718323707581,0.8505913615226746,0.8908310532569885,0.7307673096656799,0.7520947456359863,0.8476815819740295,0.8908310532569885,0.7307673096656799,0.7520947456359863,0.8476815819740295,0.9030900597572327,0.8562700748443604
48,12102,33.967864990234375,34.17763137817383,33.99949264526367,33.980262756347656,0.00036179390735924244,1.7618985176086426,0.010592911392450333,0.044255927205085754,0.21303360164165497,0.772575318813324,0.054979950189590454,0.19604292511940002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,12149,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,12199,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,12249,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,12299,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,12349,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,12349,,,,,,,,,,,,,,,,0.9235708713531494,0.37571394443511963,0.310674250125885,0.432856023311615,0.5353556871414185,0.9319948554039001,0.9669684171676636,0.6198725700378418,0.4749515652656555,0.8641899824142456,0.4321041703224182,0.9600843191146851,0.8448521494865417,0.9963884353637695,0.9624099731445312,0.8795918226242065,0.850078821182251,0.8725958466529846,0.9246070384979248,0.36881229281425476,0.31166213750839233,0.4119105339050293,0.5148879885673523,0.9286255240440369,0.9664806723594666,0.6176573634147644,0.4631686806678772,0.8661729097366333,0.43327808380126953,0.9591183662414551,0.8469831943511963,0.9964671730995178,0.9625608921051025,0.8783117532730103,0.8495662212371826,0.8893054127693176,0.7235453128814697,0.7409992218017578,0.8446428775787354,0.8893054127693176,0.7235453128814697,0.7409992218017578,0.8446428775787354,0.9193075299263,0.8466260433197021
49,12349,33.9412956237793,34.04466247558594,33.960906982421875,33.938385009765625,0.005046674516052008,1.7618218660354614,0.010576292872428894,0.04487837478518486,0.20950819551944733,0.771986186504364,0.0545712374150753,0.19695578515529633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,12399,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,12449,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,12499,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,12549,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,12596,,,,,,,,,,,,,,,,0.9252207279205322,0.35850316286087036,0.3099671006202698,0.3998836576938629,0.5208890438079834,0.9277980923652649,0.9657546877861023,0.6166630983352661,0.46245014667510986,0.8633756637573242,0.4391440451145172,0.9606317281723022,0.8466181755065918,0.9966471791267395,0.9614307880401611,0.8807770013809204,0.8495815396308899,0.8711041212081909,0.9258344769477844,0.34819403290748596,0.3082720637321472,0.38785678148269653,0.5268901586532593,0.9269706606864929,0.965028703212738,0.6156688332557678,0.4617316424846649,0.8605784177780151,0.4450100064277649,0.9621450901031494,0.8462532162666321,0.9968271851539612,0.9603007435798645,0.8832421898841858,0.8495968580245972,0.8835641145706177,0.7217882871627808,0.7413231134414673,0.8437731266021729,0.8835641145706177,0.7217882871627808,0.7413231134414673,0.8437731266021729,0.9085624814033508,0.8491498827934265
50,12596,33.94306564331055,34.02226638793945,33.96381759643555,34.01783752441406,0.0016560727963224053,1.7641617059707642,0.010613304562866688,0.04492554813623428,0.20995047688484192,0.7725928425788879,0.05470903590321541,0.19725288450717926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,12599,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,12649,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,12699,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,12749,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,12799,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,12843,,,,,,,,,,,,,,,,0.9273959994316101,0.36617469787597656,0.32832491397857666,0.3995446264743805,0.5176759958267212,0.9285979270935059,0.9664585590362549,0.6143862009048462,0.47628477215766907,0.861355185508728,0.43717628717422485,0.9629150629043579,0.847010612487793,0.9967259168624878,0.9597795009613037,0.8832722902297974,0.8491300940513611,0.8766303062438965,0.9289575219154358,0.38415536284446716,0.3483777344226837,0.41123247146606445,0.5084617733955383,0.930225133895874,0.9678884744644165,0.6131035685539246,0.4908379018306732,0.8621320128440857,0.4293425977230072,0.9636849761009216,0.8477680683135986,0.9966246485710144,0.9592582583427429,0.8833024501800537,0.848663330078125,0.8907290697097778,0.7278833389282227,0.7434415817260742,0.8475705981254578,0.8907290697097778,0.7278833389282227,0.7434415817260742,0.8475705981254578,0.9246601462364197,0.848690927028656
51,12843,33.912574768066406,34.182945251464844,33.96039962768555,33.930416107177734,0.014688005670905113,1.7596548795700073,0.010536393150687218,0.04497899115085602,0.21038608253002167,0.772464394569397,0.05422433838248253,0.19538940489292145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,12849,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,12899,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,12949,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,12999,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,13049,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
